id,name,current_domain,current_website,current_industry,current_city,current_state,city,state,country,website,domain,industry,confidence,source,notes,action
ad163733-be00-4f22-a789-91b99e52ddb0,Looking Glass Capital,,,,,,New York,NY,United States,https://lookingglass.vc,lookingglass.vc,Venture Capital,high,lookingglass.vc / crunchbase / startupinvestorsdirectory.com,"Early-stage VC firm based in New York City at 220 East 63rd Street, NY 10065. Focuses on health and climate sectors.",apply
02dfdd9a-9c0b-4e18-8059-4da4a4a9c1ed,Lorimer Ventures,,,,,,Brooklyn,NY,United States,https://www.lorimerventures.com,lorimerventures.com,Venture Capital,high,crunchbase.com/organization/lorimer-ventures / altss.com/profile/lorimer-ventures,"Lorimer Ventures — Brooklyn-based operator-led early-stage VC; 111 Kent Avenue, Brooklyn, NY. Founded 2019.",apply
24da7301-48c1-425c-957c-93022f6e5647,Love Grown,lovegrown.com,,,New York,NY,,,USA,https://www.lovegrown.com,,Food & Beverage,med,"https://en.wikipedia.org/wiki/Love_Grown_Foods, crunchbase.com","Love Grown Foods — natural breakfast cereals. Multiple sources show HQ in Denver, CO; existing city/state fields are preserved as-is per instructions. Acquired by Hive in 2023.",apply
a17f5a88-1047-4c75-8c01-fd4c41655c59,LOWERCASE capital,,,,,,San Francisco,CA,United States,https://lowercasecapital.com,lowercasecapital.com,Venture Capital,high,lowercasecapital.com + Wikipedia + Crunchbase,Founded by Chris Sacca in 2010; closed to new startup investments in 2017; SF-based. Note: Sacca now runs Lowercarbon Capital (separate entity).,apply
9906d44f-4d0e-482b-94f8-59d348f44372,Lucille,,,,,,Cambridge,MA,United States,https://lucillehealth.com,lucillehealth.com,Food & Beverage,med,pitchbook.com/profiles/company/1318564-27 + bevnet.com + nosh.com,"Lucille Health — senior nutrition shake startup; founder Jess Haghani; backed by Able Partners, IRIS Ventures, New Fare Partners; launched publicly 2026; Cambridge, MA. Matched as the most likely 'Lucille' startup in this CRM context.",apply
c5d24bc2-9524-4ee4-af13-49f10d800104,Luminos,luminos.ai,,,,,Washington,DC,United States,https://www.luminos.ai,,AI,high,luminos.ai; pitchbook.com; linkedin.com/company/luminos-ai,"AI governance and safety software platform for LLM risk and regulatory compliance. HQ: 1717 K St NW STE 900, Washington, DC 20006.",apply
ca8646cd-7a59-458c-b31b-1daa2c0915c1,Lw,lw.com,https://lw.com,,,,Los Angeles,CA,United States,,,LegalTech,high,lw.com + zoominfo.com,"Latham & Watkins LLP — major global law firm. lw.com is their official domain. Founded and formally headquartered in Los Angeles, CA (355 S Grand Ave). Industry label 'LegalTech' used; this is a traditional law firm, not a tech company per se.",apply
37cdf7d4-7318-44c3-8fba-bd29ebe91904,M12,,,,,,San Francisco,CA,United States,https://m12.vc/,m12.vc,Venture Capital,high,Wikipedia (M12 venture capital firm); m12.vc,"M12 is Microsoft's corporate venture fund. HQ 1355 Market St, San Francisco, CA.",apply
d68b4be1-db77-4862-a75c-854a68e946ee,M13,m13.co,https://m13.co,,,,Santa Monica,CA,United States,,,Venture Capital,high,rocketreach.co + builtinla.com + pitchbook.com,"M13 is an early-stage venture capital firm headquartered at 1920 Olympic Blvd, Santa Monica, CA 90404. Also has a NYC office.",apply
b5045432-e554-4099-b0fb-f7c314585b30,M25,,,,,,Chicago,IL,United States,https://www.m25vc.com,m25vc.com,Venture Capital,high,m25vc.com / crunchbase / pitchbook,"Early-stage Midwest-focused VC fund founded in 2015. Headquartered at 415 N La Salle Dr, Chicago, IL 60654.",apply
78a9ba51-6b52-46c7-a49c-f02d210f459c,Mac,mac.com,https://mac.com,,,,Cupertino,CA,USA,,,Consumer (CPG),high,"apple.com, wikipedia.org/wiki/Apple_Inc.","mac.com is Apple's iCloud/email domain. Apple Inc. HQ is in Cupertino, CA. Industry set to Consumer (CPG) as a catch-all for Apple's consumer ecosystem; could also be Hardware.",apply
c11fff27-4900-48fd-9a0c-268ef4b50027,Madeonverse,madeonverse.com,https://madeonverse.com,,,,,,United States,,,Creator Economy,low,"extruct.ai, x.com/ycombinator",YC W22 company; AI-powered creative/content app for Gen Z. No confirmed HQ city found — likely SF Bay Area but not corroborated by a specific source.,review
f9508db4-5fec-43f1-8d16-615995cee1bf,Madrona,madrona.com,,,,,Seattle,WA,United States,https://www.madrona.com,,Venture Capital,high,"wikipedia, businesswire, madrona.com",Madrona Venture Group — well-known Seattle-based VC firm. Also has a Palo Alto office.,apply
0abde126-ae87-49ba-b090-7ec3d7e4dc0c,Magically,magically.life,,,,,,,United States,https://magically.life/,,Developer Tools,low,"trymagically.com, crunchbase.com",AI platform that builds full-stack iOS and Android apps from plain-language descriptions (no-code mobile app builder). Based in California per Crunchbase but specific city not found. Low confidence on location.,review
d06e968f-8b0a-41b2-bf37-6bd6af897231,Mainstreet Advisors,,,,,,Santa Monica,CA,United States,https://www.mainstreetadvisors.com,mainstreetadvisors.com,Venture Capital,med,mainstreetadvisors.com / pitchbook / usnews.com,"Main Street Advisors is a Santa Monica-based boutique investment and merchant banking firm founded in 1997, focused on media, entertainment, sports, and consumer sectors. Multiple similar-named firms exist; this is the best match for a VC/investment advisory context.",apply
fd72596a-54d6-470b-aaf5-4fb61fcce107,Malachyte,malachyte.com,,,,,Queens,NY,United States,https://www.malachyte.com,,Ecommerce,high,"bizprofile.net, dealroom.co","Real-time AI personalization platform for e-commerce (Shopify-first). Founded 2024 by ex-Spotify/Google team. HQ at 42-51 Hunter Street, Queens NY 11101 per bizprofile.net.",apply
6f1ef790-f3ad-4d3d-9bb8-aafbe50c623d,Man Cereal,eatmancereal.com,www.eatmancereal.com,Consumer (CPG),Los Angeles,CA,,,United States,,,,high,existing,All fields pre-populated; echoed unchanged.,skip
3710a257-5f11-412a-8e81-3eefb2f051be,Manresa,,,,,,San Francisco,CA,United States,https://www.manresaventures.com,manresaventures.com,Venture Capital,med,crunchbase + pitchbook + manresaventures.com,"Manresa Ventures is a VC firm founded 2019, HQ at 921 Front St, San Francisco, CA 94105, focused on fintech and payments. 'Manresa' alone could also refer to other entities (e.g. a restaurant), but the VC firm is the most CRM-relevant match.",apply
6b2232ff-ee74-4ae0-8c15-7ee994e6fab2,Manresa Ventures,,,,,,San Francisco,CA,United States,https://www.manresaventures.com,manresaventures.com,FinTech,high,manresaventures.com / crunchbase / pitchbook,"Early-stage VC firm founded in 2019, headquartered at 921 Front Street, San Francisco, CA 94105. Focuses on fintech, payments, and e-commerce software.",apply
ab41fcd1-4565-405a-a573-06b2d99320fd,Marketplace Capital,marketplace.capital,,,,,San Francisco,CA,United States,https://marketplace.capital,,Venture Capital,high,https://www.crunchbase.com/organization/marketplace-capital,"Early-stage venture fund focused exclusively on marketplace businesses. Founded 2023 by Andrew Blachman and Mike Williams. Based in San Francisco, CA.",apply
1f31de11-8ec1-4c6b-91a0-e31274f372a5,Matchstick,,,,,,Minneapolis,MN,United States,https://www.matchstick.vc,matchstick.vc,Venture Capital,high,https://www.matchstick.vc/about,"Matchstick Ventures, early-stage VC firm. Primary HQ in Minneapolis, MN; secondary office in Boulder, CO.",apply
2bf9398f-ec14-488a-ae24-7362647a471a,Matterfamilyoffice,matterfamilyoffice.com,https://matterfamilyoffice.com,,,,Saint Louis,MO,United States,,,Venture Capital,high,"matterfamilyoffice.com, pitchbook.com, linkedin.com","Matter Family Office is a St. Louis, MO-based independent family office founded in 1990, providing investment management, wealth planning, and financial services. HQ at 7711 Bonhomme Ave Suite 400, Saint Louis, MO 63105. Also has offices in Denver and Dallas. 100% employee-owned.",apply
91f28a35-b25b-417d-873a-f2ba7c6473d5,Maveron,maveron.com,,,,,Seattle,WA,United States,https://www.maveron.com,,Venture Capital,high,wikipedia + capitalaum.com + crunchbase,"Consumer-focused VC firm co-founded by Dan Levitan and Howard Schultz in 1998. HQ in Seattle, WA; also has offices in San Francisco and New York.",apply
cee2385f-667b-46ba-afb9-6df04fb8e86a,Max,,,,,,New York,NY,United States,https://www.max.com,max.com,Media,med,https://en.wikipedia.org/wiki/HBO_Max,"Assumed to be Max (formerly HBO Max), the Warner Bros. Discovery streaming service headquartered at 30 Hudson Yards, New York, NY. 'Max' is a generic name with many possible matches; confidence is medium.",apply
c8ee4e12-a337-47a9-9b36-d9cb3c260f36,Max Ventures,,,,,,New York,NY,United States,https://www.maxventures.vc,maxventures.vc,Venture Capital,high,maxventures.vc / crunchbase / zoominfo,"Seed-stage VC firm founded in 2013, headquartered at 73 Spring Street, Suite 202, New York, NY 10012. Focuses on digital commerce, media, fintech, and digital health.",apply
3b537e4a-bf7a-4f57-8216-51a9fd0131d3,MAYA Capital - Reaching Beyond The Obvious,maya.capital,,,,,,,Brazil,https://maya.capital,,Venture Capital,foreign,maya.capital + PitchBook + Crunchbase,"HQ in São Paulo, Brazil. Founded 2018; focuses on seed-stage investments in Brazilian startups.",apply
dc015d5e-94f4-4fca-9f18-bcd1140c45f2,Mba2027,mba2027.hbs.edu,,,,,Boston,MA,United States,https://mba2027.hbs.edu,,EdTech,med,hbs.edu,"Harvard Business School MBA Class of 2027 subdomain — not a standalone company. Treated as HBS entity in Boston, MA. Industry label is approximate; this is an academic program subdomain.",apply
4ca38e0d-da7a-4df5-8b9c-fd73a5cc37e6,MBX,mbxcapital.com,https://www.mbxcapital.com/,,,,Claymont,DE,United States,,,HealthTech,high,https://tracxn.com/d/venture-capital/mbxcapital/___0lrGG57AZSzE2iiTYIUt8kG6WcX-vq2DbbGGlyDIv8,"MBX Capital — deep health / biotech/healthtech VC founded 2015, HQ Claymont, Delaware (2093 Philadelphia Pike #8808). Invests in healthcare and biotechnology early-stage companies. Domain mbxcapital.com already provided in input.",apply
78868f47-138b-436f-a35d-1322b2c180b3,MedProofed,,,,,,,,,,,,low,,"No results found for MedProofed. Cannot identify company — no public web presence, Crunchbase profile, or news coverage found.",review
eb03d2e6-208d-412a-84e7-945449d8c6fd,Meet Offsite,meetoffsite.com,,,,,New York,NY,United States,https://www.meetoffsite.com/,,Travel,low,web search; related domain gooffsite.com shows NYC address (52 W 39th St),"meetoffsite.com returns 404; likely a corporate offsite/retreat planning platform. Closely associated with OFFSITE NYC (gooffsite.com) at 52 West 39th Street, New York, NY. Low confidence on exact company identity.",review
63ece1e1-2185-4ce0-a615-8fe57ace1b1a,Meetfibe,meetfibe.com,www.meetfibe.com,,,,New York,NY,United States,,,Consumer Social,high,"bigtechnology.com article; meetfibe.com; LinkedIn (Andrew Yeung, founder, NYC)","Formerly known as Andrew's Mixers, rebranded to Fibe. NYC-based tech events and community company with 50K+ members. Founder Andrew Yeung is based in NYC.",apply
651e2e05-403f-41db-87ae-a9f94e90100a,Menlo VC,,,,,,Menlo Park,CA,United States,https://menlovc.com,menlovc.com,Venture Capital,high,menlovc.com + wikipedia + crunchbase.com,"Menlo Ventures, founded 1976, headquartered in Menlo Park CA. Also has a San Francisco office. One of Silicon Valley's oldest active VC firms.",apply
93fa64ed-6326-49ad-995c-f2e9cbcd178c,Menlovc,menlovc.com,https://menlovc.com,,,,Menlo Park,CA,United States,,,Venture Capital,high,wikipedia + crunchbase + leadiq,"Menlo Ventures, founded 1976, is a venture capital firm headquartered at 1300 El Camino Real, Menlo Park, CA.",apply
4433cd31-e782-4d34-a18f-ccd7f214b189,Merazine,merazine.com,,,,,San Francisco,CA,United States,https://www.merazine.com,,Ecommerce,med,pitchbook.com; gfrfund.com/blog/merazine-social-commerce; linkedin.com/company/merazine,Gen-Z social commerce / fashion discovery platform with gamification. SF HQ per PitchBook. Backed by GFR Fund. Founded 2023. 4 employees.,apply
d213445b-4643-40ea-9d5b-9de726c194bb,MHS Capital,,,,,,San Francisco,CA,United States,https://www.mhscapital.com,mhscapital.com,Venture Capital,high,mhscapital.com; crunchbase.com/organization/mhs-capital; rocketreach.co,"Early-stage VC founded 2006 by Mark Sugarman. HQ at 1301 Sansome St, San Francisco, CA 94111. Invests seed to Series A in consumer, software, and healthcare sectors.",apply
e8f6c7d6-c3d1-4e34-bfe7-d35f20a52afb,Mightyai,mightyai.app,,,,,Palo Alto,CA,United States,https://mightyai.app/,,AI,med,"pitchbook.com, mightyai.app","Helps businesses reach AI shopping agents (ChatGPT, Gemini, Claude) making purchasing decisions. Founded by ex-Walmart tech team. Palo Alto HQ per PitchBook; city confirmed by tracxn.com as well.",apply
7d787c57-d7dd-4263-9b42-18f53e9ac557,Milo,,,,,,San Francisco,CA,United States,https://www.joinmilo.com,joinmilo.com,AI,high,beamstart.com + ycombinator.com/companies/milo,"Milo is a family AI copilot for parents (GPT-4 powered), helping manage kids' schedules and the invisible load of parenting. Founded 2019 by Avni Patel Thompson. YC 2020, backed by OpenAI. HQ San Francisco, CA.",apply
95828876-1986-4e32-b8ce-49560b6f0d68,Mirador Llc,miradorllc.com,https://miradorllc.com,,,,Stamford,CT,United States,,,FinTech,high,portal.ct.gov + icapital.com,"Mirador LLC — financial technology provider of consolidated reporting and data management for family offices and wealth management firms. Relocated HQ to 850 Canal Street, Stamford, CT in 2022. Acquired by iCapital in 2024.",apply
1e500858-a842-4294-b73b-ad14fe891c42,Moddule,,,,,,,,Denmark,https://www.moddule.com,moddule.com,Logistics,foreign,moddule.com + crunchbase.com/organization/moddule,"Founded 2022, headquartered in Næstved (also Copenhagen), Denmark. Supply chain/logistics visibility platform for LSPs and 3PLs. Raised $1.5M pre-seed.",apply
f31d4be1-454d-43f3-8c3f-48d7d8842405,Montage Ventures,,,,,,Menlo Park,CA,United States,https://www.montageventures.com,montageventures.com,Venture Capital,high,pitchbook + montageventures.com + tracxn,"Early-stage VC focused on fintech, commerce, and healthcare. Founded 2013. Menlo Park, CA HQ confirmed by multiple sources.",apply
f6b88aab-64e7-47a0-b638-9a68ba77bb64,Montaukcap,montaukcap.com,https://montaukcap.com,,,,New York,NY,United States,,,Venture Capital,high,"Built In NYC listing, PitchBook, Crunchbase confirming New York, NY HQ","Montauk Capital — venture studio and early-stage fund focused on the Electron Economy (electrified/intelligent technologies, energy transition). Founded 2023.",apply
213f6f2a-f938-4450-8245-39cf6940ae1b,Moojo,moojo.io,https://getmoojo.com/,FinTech,Berlin,Germany,,,Germany,,,,foreign,"fintech.global, dealroom.co",Berlin-based FinTech for freelancers/creators. Input had city=Berlin and state=Germany (misused state field for country). Foreign company — city/state set to null per rules.,skip
e8f1a66f-a82c-409a-abd2-22a59409ae17,Moon Fire,moonfire.com,https://moonfire.com,,,,,,United Kingdom,,,Venture Capital,foreign,"moonfire.com, crunchbase, pitchbook","Moonfire Ventures, headquartered in London, UK (Mortimer House, 37-41 Mortimer St, London W1T 3JH). Not a US company.",apply
8011398a-f3a6-40e9-8262-9e55e4b9b284,Moonlight,moonlight.world,https://moonlight.cards/,Marketplace,San Francisco,CA,,,United States,,,,high,existing record,All fields already populated; echoed unchanged.,skip
56d081d4-96dd-4696-8d9f-27e6c3c202fb,Moss Adams,mossadams.com,,,,,Seattle,WA,United States,https://www.mossadams.com,,Professional Services,high,https://en.wikipedia.org/wiki/Moss_Adams,"Moss Adams LLP, a large accounting and consulting firm. HQ at 999 3rd Ave, Suite 2800, Seattle, WA 98104. In June 2025 combined with Baker Tilly but retained mossadams.com branding context.",apply
f9d78e0d-ced1-4092-884c-b07fa7f336ab,Mossadams,mossadams.com,,,,,Seattle,WA,United States,https://www.mossadams.com,,Professional Services,high,wikipedia + mossadams.com/about/locations,"Moss Adams LLP is a large accounting and consulting firm (top-10 US CPA firm) headquartered in Seattle, WA. None of the standard vocab labels fit precisely; using 'Professional Services' as the most accurate short label.",apply
6b3856d6-2cf1-4830-b356-0cac9713afbc,Motion Sports Inc.,,,,,,Bloomington,IN,United States,https://www.motionsports.io,motionsports.io,SaaS,high,motionsports.io/about-us + zoominfo + insideindianabusiness.com,"Motion Sports Inc. is a sports-tech SaaS company at 642 N Madison St, Bloomington, IN 47404. Builds technology platforms for college athletic departments.",apply
70de5ca8-c4dc-4dd5-8486-ffbf089dfafb,Moxxie,moxxie.vc,,,,,San Francisco,CA,United States,https://www.moxxie.vc,,Venture Capital,high,crunchbase + moxxie.vc,"Moxxie Ventures, early-stage VC firm. Domain already confirmed. SF headquarters corroborated by multiple sources.",apply
f857b89f-e3b1-49af-b7e2-d23b3d143f70,MS&AD,,,,,,,,Japan,https://www.msad-hd.com,msad-hd.com,InsurTech,foreign,"wikipedia, globaldata.com","MS&AD Insurance Group Holdings, Inc., headquartered in Tokyo, Japan. Major Japanese insurance conglomerate (Mitsui Sumitomo + Aioi Nissay).",apply
15e0b789-fbe4-4f4d-aa75-17f5c476b3c1,Msad,msad.vc,https://msad.vc,,,,Menlo Park,CA,United States,,,Venture Capital,high,zoominfo.com / crunchbase.com/organization/ms-ad-ventures,"MS&AD Ventures — corporate VC arm of MS&AD Insurance Group Holdings; HQ at 2730 Sand Hill Rd Ste 140, Menlo Park, CA 94025.",apply
ae014cce-05bb-4d90-b9e5-8f7692cd6242,mu ventures,muventures.com,,,,,New York,NY,USA,https://muventures.com,,Venture Capital,high,"crunchbase, signal.nfx.com, pitchbook","Pre-seed/seed VC focused on commerce. Founded 2022, based in New York, NY.",apply
516c33ab-9352-4bed-8f62-c952d5b63520,Mucker Capital,mucker.com,,,,,Santa Monica,CA,United States,https://mucker.com,,Venture Capital,high,mucker.com; crunchbase.com/organization/muckercapital; facebook.com/MuckerCapital (Santa Monica CA),"Early-stage VC + accelerator (MuckerLab) founded 2011. HQ Santa Monica, CA. Domain was already present; website and location added.",apply
565c9767-fe95-4b06-bce5-615349b5f90f,MVP Ventures,,,,,,Menlo Park,CA,United States,https://www.mvp-vc.com,mvp-vc.com,Venture Capital,high,inforcapital.com / crunchbase / pitchbook,"Early-stage deep tech VC firm founded in 2020 by Andre de Baubigny and Weston Moyer. Headquartered at 1300 El Camino Real, Suite 100, Menlo Park, CA 94025. Focuses on AI and deep tech.",apply
bd7f0379-b6ef-434b-a166-02a74b0d5817,MXV Capital,mxv.vc,,,,,New York,NY,United States,https://mxv.vc,,Venture Capital,high,mxv.vc + PitchBook + Cooley press release,Early-stage B2B SaaS-focused fund; $52M debut fund closed 2023; founded by Mark Ghermezian.,apply
d2f45232-30ec-425f-aa8e-1d1fcc626efd,MyPlace,myplace.co,https://www.myplace.co,Travel,Los Angeles,CA,,,United States,,,,high,existing data,All fields were already populated; echoed back unchanged.,skip
a48433fe-ff99-487a-973b-4d725b526f1a,Nea,nea.com,https://nea.com,,,,Menlo Park,CA,United States,,,Venture Capital,high,nea.com + salestools.io,"New Enterprise Associates (NEA) — major venture capital firm, primary HQ at 2855 Sand Hill Rd, Menlo Park, CA 94025. Also has offices in Chevy Chase MD, San Francisco, New York, and DC.",apply
54add61a-c7aa-4de6-8d68-704e791a9ff0,Neoteq,,,,,,,,Germany,https://www.neoteq.de,neoteq.de,Venture Capital,foreign,"neoteq.de, pitchbook.com","Neoteq Ventures, early-stage VC firm based in Cologne, Germany. Multiple companies named Neoteq exist (India, Australia) but the VC entity best fits a CRM context.",apply
0770de0f-b14f-4e1e-824a-268f3836dba9,Nerdcrawler,nerdcrawler.com,,,,,San Francisco,CA,United States,https://www.nerdcrawler.com,,Marketplace,med,"cbinsights.com, nerdcrawler.com",Nerd Crawler — online marketplace for original comic art and collectibles. Founded 2022. Location cited as San Francisco by CBInsights.,apply
659f3aa8-c6c9-40b9-b152-70b76e80e327,Neuroagetx,neuroagetx.com,,,,,San Francisco,CA,United States,https://neuroagetx.com,,Biotech,high,"crunchbase, zoominfo, spannr.com","NeuroAge Therapeutics — longevity biotech focused on rejuvenating brain health and treating neurodegenerative diseases using ML. HQ at 135 Mississippi St, San Francisco.",apply
ec32ff72-a2e6-4175-9460-53f0f2b53488,Next Legacy,,,,,,Palo Alto,CA,United States,https://www.nextlegacy.com,nextlegacy.com,Venture Capital,high,nextlegacy.com / crunchbase / leadiq.com,"Investment firm (Next Legacy Partners) founded in 2018, headquartered at 180 Lytton Ave, Palo Alto, CA 94301. Democratizes access to VC for athletes, philanthropists, and changemakers.",apply
32e32177-468c-4929-9610-a386536cfc46,Nextcoast Ventures,nextcoastventures.com,,,,,Austin,TX,United States,https://www.nextcoastventures.com,,Venture Capital,high,builtinaustin.com; crunchbase; tracxn,"Early-stage VC firm focused on US 'Next Coast' markets. Multiple sources confirm Austin, TX.",apply
b3463b55-31d9-47c5-961d-123f872b4ddd,NextView Ventures,,,,,,Boston,MA,United States,https://nextview.vc,nextview.vc,Venture Capital,high,builtinboston.com + nextview.vc + salestools.io,"Seed-stage VC with offices in Boston (HQ), NYC, and SF. Boston is the primary headquarters. Founded 2010.",apply
9fddbe13-e25b-4e6a-99ae-ce1afc6ecaa6,Nextworld Evergreen,,,,,,San Francisco,CA,United States,https://www.nextworldevergreen.com,nextworldevergreen.com,Consumer (CPG),high,nextworldevergreen.com / crunchbase / pitchbook,"Growth capital firm founded in 2016 headquartered at 836 Montgomery Street, San Francisco, CA 94133. Focuses on consumer goods, clean beauty, food and beverage, sustainable lifestyle, and health/wellness.",apply
2f7771b1-8f9c-4ccd-a287-dfbf3cc47c00,NFX,nfx.com,,,,,San Francisco,CA,United States,https://www.nfx.com,,Venture Capital,high,"nfx.com, crunchbase, zoominfo","Seed/pre-seed VC firm. HQ at 140 2nd St Ste 500, San Francisco, CA 94105. Portfolio includes DoorDash, Lyft, Trulia.",apply
ce6272ea-d1dc-439a-94d9-b0fe5c1ea50c,Night Capital,,,,,,San Francisco,CA,United States,https://nightcapvc.com,nightcapvc.com,Venture Capital,high,nightcapvc.com / crunchbase / signal.nfx.com,"Boutique VC firm founded in 2019 by Kevin Carter (former SV Angel GP). Based in San Francisco, CA. Early-stage focus with 1,300+ investments including 30+ unicorns.",apply
5d435896-0f0c-4776-a3b5-e144e20bfc06,Nikita Bier,,,,,,,,,,,,low,https://en.wikipedia.org/wiki/Nikita_Bier,"Nikita Bier is an individual entrepreneur and angel investor (founded TBH, Gas; now Head of Product at X). Not a company — no HQ, website, or domain to assign. CRM record likely represents him as a contact/investor rather than a firm.",delete
96bb54c8-26d4-4ee3-b0bd-90e2192ba0be,Nimbi,nimbi.supply,,,,,,,United Kingdom,https://nimbi.supply,,Consumer (CPG),foreign,nimbi.supply; rocketreach.co (founder Anna Reid); sifted.eu,Nimbi Supply is a UK-based plastic-free shaving brand (compostable razor handles). Founded by Anna Reid and Gemma Doyle. Cardiff/London UK HQ. Distinct from Nimbi S/A (Brazilian supply chain SaaS); domain nimbi.supply matches the UK CPG brand.,apply
753471c7-d26f-4d22-83e2-0b7e8277aeaf,Northwood Ventures,northwoodventures.com,https://northwoodventures.com,,,,Syosset,NY,United States,,,Venture Capital,high,"yelp.com (485 Underhill Blvd Ste 205, Syosset NY), highperformr.ai, tracxn.com","Northwood Ventures LLC is a private equity and VC firm established in 1983, headquartered at 485 Underhill Blvd #205, Syosset, New York. Also has offices in FL and CT. Invests in early to mid-stage growth companies across tech, healthcare, consumer products.",apply
e50f25ed-2753-41db-8971-af6178abb37d,Nosara Capital,,,,,,,,United Kingdom,https://www.nosaracapital.com,nosaracapital.com,Venture Capital,foreign,nosaracapital.com / crunchbase / gov.uk company registry,"Nosara Capital Management Limited is headquartered in London, UK (registered with Companies House). Invests in online marketplaces globally. HQ is not in the US.",apply
8b1f3232-9817-45d0-9f98-59a16a59d632,Notation,,,,,,Brooklyn,NY,United States,https://notation.vc,notation.vc,Venture Capital,high,crunchbase + notation.vc + nycfounderguide.com,"Notation Capital is a pre-seed VC firm founded in 2015 by Nick Chirls and Alex Lines, headquartered in Brooklyn, NY 11215.",apply
a6011003-1534-440e-a1ea-24c0baaa6fe7,Notation Capital,,,,,,Brooklyn,NY,United States,https://notation.vc,notation.vc,Venture Capital,high,notation.vc + crunchbase,"Pre-seed fund founded in Brooklyn, NY in 2015 by Nick Chirls and Alex Lines.",apply
357e191f-f4a2-4ab6-b3fb-c34f491abc38,Nova360,,,,,,,,,https://www.nova360.org/,nova360.org,SaaS,low,nova360.org / capterra.com,"Multiple companies named Nova360 exist (Lagos-based internet services, UK construction firm, US marketing platform at nova360.org). Cannot confidently identify the intended company or its HQ location without more context.",review
7e9db4ee-50c7-40c8-9261-a9cad6e27103,NRC Asset and Portfolio Management Limited,nrcapmgmt.com,,,,,,,,,,,low,,"Could not identify this company via web search. Domain nrcapmgmt.com did not return corroborating results. Multiple unrelated 'NRC' companies exist (real estate, capital). No confident match found.",delete
077ba75e-725b-4ce3-bd80-66ab23203752,Nuon,nuon.co,https://www.nuon.co/,Developer Tools,San Francisco,CA,,,United States,,,,high,existing,All fields already populated in input.,skip
33d64b30-c698-43a1-a602-684494723fe1,NVP (Newark Venture Partners),,,,,,Newark,NJ,United States,https://www.newarkventurepartners.com,newarkventurepartners.com,Venture Capital,high,"crunchbase, parsers.vc, venturecapitalarchive.com","Also known as Newark.VC. Founded 2015 by Don Katz (Audible founder). Seed/Series A enterprise software focus. HQ in Newark, NJ.",apply
f89ab3f9-94b4-4843-8068-f1454b8b7971,Nvpcap,nvpcap.com,https://nvpcap.com,,,,New York,NY,United States,,,Venture Capital,high,"GlobeNewswire, Crunchbase, PitchBook all confirming New York City HQ","nvp capital — seed-stage VC ($200M AUM) backing vertical AI founders in healthcare, financial services, and industrials. Founded 2020 by Dan Borok and Vaughn Crowe.",apply
93c6c0c4-99ce-480a-ae35-b38e2cf54011,Oddball,,,,,,McLean,VA,United States,https://oddball.io,oddball.io,SaaS,high,oddball.io + dnb.com + leadiq.com,"Digital modernization agency for federal government; SDVOSB; HQ at 1775 Tysons Blvd, McLean, VA; ~366 employees; backed by Falfurrias Management Partners.",apply
c0ec7b52-4a54-4da0-b09c-b6657b5c7489,Ode Llc,odellc.biz,https://odellc.biz,,,,Winnetka,IL,United States,,,Venture Capital,high,"dandb.com, cience.com","Ode LLC — investment/brokerage firm at 144 Green Bay Rd Fl 2, Winnetka, IL. In business since 1999.",apply
82d85179-00c1-451a-9de9-22bf97c9d120,Offe,offe.market,,,Los Angeles,CA,,,United States,https://offe.market/,,Marketplace,high,Crunchbase; offe.market; modernretail.co,"Off-price apparel/home goods marketplace selling excess inventory from ~75 brands. Founded 2019, based in Los Angeles. Also has a warehouse in Tennessee.",apply
0b7f52b4-5519-4ad8-be74-8458b087e91a,Oneoff,oneoff.world,,,,,West Hollywood,CA,United States,https://www.oneoff.world,,Marketplace,high,pitchbook.com; wwd.com; fashionista.com; marieclaire.com,"AI-powered fashion discovery platform ('Spotify of fashion'). HQ: 9000 Sunset Blvd, West Hollywood CA 90069. Backed by Meghan Markle as advisor/investor. Founded 2025.",apply
a575e2f2-13dc-4f18-9c74-900c9d019831,Openai,openai.com,,,,,San Francisco,CA,United States,https://www.openai.com/,,AI,high,openai.com; Wikipedia; multiple sources,"OpenAI, the AI research and products company. HQ at 1455 3rd Street, San Francisco, CA.",apply
25491dbf-a8ec-4e8f-b8d9-2806e89588f8,OpenSky Venture Capital,opensky.vc,,,,,Los Angeles,CA,United States,https://opensky.vc,,Venture Capital,high,https://www.crunchbase.com/organization/opensky-ventures,"Founded 2022, co-founded by Josh Resnick, Josh Payne, and Brian MacMahon. Focuses on early-stage commerce and consumer brand startups.",apply
3e6aa208-4d51-45cc-a8cb-f2ceb5f23d9e,OPSA,opsa.ai,,,,,,,United States,https://www.opsa.ai,,AI,med,opsa.ai,AI-powered sales assistant for wholesale/manufacturing businesses. Website opsa.ai confirmed. Location not publicly disclosed — no city/state found in any database. Different from Opas AI Inc (defunct IT company) and Grupo OPSA (Honduran media).,apply
94fa4de2-d0a5-410c-96fc-56deb8ed2fea,Optierra,optierra.com,,,,,,,,https://optierra.com,,Retail Tech,low,optierra.com (direct fetch),"Site describes itself as 'the intelligence layer for physical retail' but does not list HQ city/state/country. No crunchbase, LinkedIn, or other directory entries found to confirm location. Industry classified as Retail Tech (no standard vocabulary match).",review
